country,date,GDP_Per_Capita_Current_USD,Total_Population,Population_Female_Percentage,Population_Male_Percentage,Electricity_Access_Urban_Percentage,Electricity_Access_Rural_Percentage,Total_Electricity_Output_GWh
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2012,3414.87165876956,597586990.0,49.1507111808868,50.8492888191132,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2013,3147.24679176234,609074579.0,49.1621986575671,50.837801342433,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2014,3071.92771988993,620390664.0,49.1716936917239,50.8283063082761,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2015,2799.45441811583,631082594.0,49.1853735873042,50.8146264126958,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2016,2858.61689096826,641470827.0,49.2034025912088,50.7965974087912,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2017,2854.66192638041,652312809.0,49.2207976140894,50.7792023859106,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2018,2804.12633142444,663878345.0,49.23748936241,50.76251063759,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2019,2688.96932958269,675805691.0,49.2537118115335,50.7462881884665,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,2402.73480964451,687728758.0,49.2718494086779,50.7281505913221,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,2746.96809945183,699536053.0,49.2955076437503,50.7044923562497,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,3010.19656726913,711465045.0,49.3288598640896,50.6711401359104,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,2868.88626501212,723911670.0,49.3709628260076,50.6290371739925,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2024,2973.77496155262,736401764.0,49.4017290944915,50.5982709055085,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2000,1247.47238123443,462980522.0,49.0207510379928,50.9792489620072,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2001,1226.50991412098,473223662.0,49.0287183629407,50.9712816370593,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2002,1168.28204981285,483540516.0,49.0518046459188,50.9481953540812,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2003,1263.87606211705,494288606.0,49.0627974505139,50.9372025494861,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2004,1463.04148806759,505618583.0,49.0540174627765,50.9459825372235,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2005,1657.11024431574,517240777.0,49.0455236534988,50.9544763465012,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2006,1883.1206783718,529158464.0,49.040301566281,50.959698433719,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2007,2237.26188319836,540838105.0,49.0528190108409,50.9471809891591,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2008,2652.79039146265,552681993.0,49.0793278013692,50.9206721986308,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2009,2510.74762666028,565038251.0,49.1033130791995,50.8966869208005,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2010,2816.19347268465,577396038.0,49.1242993796365,50.8757006203635,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2011,3232.55085445141,589646039.0,49.1430272347714,50.8569727652286,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2012,3412.57302470262,601566988.0,49.1580128096323,50.8419871903677,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2013,3148.36412420635,613151287.0,49.1697297080351,50.8302702919649,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2014,3073.79994256301,624564062.0,49.179498310172,50.820501689828,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2015,2802.63134980954,635352686.0,49.1933820281752,50.8066179718248,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2016,2863.14057781135,645837915.0,49.2114961257177,50.7885038742823,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2017,2859.85560174494,656767614.0,49.2287679557748,50.7712320442252,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2018,2809.30894215325,668447432.0,49.245209047735,50.754790952265,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2019,2695.63342343004,680490997.0,49.2611941042088,50.7388058957912,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2020,2408.49731335268,692532027.0,49.2791053599677,50.7208946400323,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2021,2753.47858029524,704458802.0,49.3025243947679,50.6974756052321,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2022,3015.7557973385,716508657.0,49.3355568395363,50.6644431604637,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2023,2873.03929302735,729077445.0,49.3775536911513,50.6224463088487,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2024,2971.05462651558,741690916.0,49.4085315672855,50.5914684327145,,,
Middle income,2000,1237.10225471924,4491582042.0,49.347831829434,50.652168170566,,,
Middle income,2001,1222.94251438049,4557281954.0,49.3459686129668,50.6540313870332,,,
Middle income,2002,1228.47350986789,4620891319.0,49.3469938825396,50.6530061174605,,,
Middle income,2003,1357.07541063235,4683580056.0,49.3472481274333,50.6527518725667,,,
Middle income,2004,1571.30392795214,4746877931.0,49.3459085726957,50.6540914273043,,,
Middle income,2005,1830.92630559246,4809774178.0,49.3457194324194,50.6542805675805,,,
Middle income,2006,2129.12103739521,4872116354.0,49.3475950595721,50.6524049404279,,,
Middle income,2007,2583.28146959331,4933710362.0,49.3516153829364,50.6483846170636,,,
Middle income,2008,3029.34246580388,4996382425.0,49.3569286317663,50.6430713682338,,,
Middle income,2009,3001.53141895573,5059811744.0,49.3619319728043,50.6380680271957,,,
Middle income,2010,3610.66323367037,5123741911.0,49.3659026273344,50.6340973726656,,,
Middle income,2011,4205.16300649743,5188568435.0,49.3699684690759,50.6300315309241,,,
Middle income,2012,4424.22119652774,5255495302.0,49.3738104990681,50.6261895009319,,,
Middle income,2013,4641.4999159695,5322303622.0,49.3771167701218,50.6228832298782,,,
Middle income,2014,4798.48322756442,5388731311.0,49.3820858170898,50.6179141829102,,,
Middle income,2015,4602.51682691609,5452914477.0,49.3885240035453,50.6114759964547,,,
Middle income,2016,4605.60639396078,5515962374.0,49.3975632132777,50.6024367867223,,,
Middle income,2017,4982.00575599033,5579081195.0,49.4075017066174,50.5924982933826,,,
Middle income,2018,5248.39737081301,5640136670.0,49.4162432687694,50.5837567312306,,,
Middle income,2019,5353.79775844374,5698581856.0,49.4242921204024,50.5757078795976,,,
Middle income,2020,5134.62007912707,5753270728.0,49.436246014186,50.563753985814,,,
Middle income,2021,6007.32308658147,5802247321.0,49.4530068300155,50.5469931699845,,,
Middle income,2022,6248.00962014697,5846464711.0,49.4700145680395,50.5299854319605,,,
Middle income,2023,6386.30246387838,5891100497.0,49.4898762218724,50.5101237781276,,,
Middle income,2024,6554.37054933497,5938893610.0,49.5102067620338,50.4897932379662,,,
Moldova,2000,440.538683980372,2924668.0,53.6431933573965,46.3568066426035,98.2857666015625,97.9161287826418,5606.0
Moldova,2001,507.404076252819,2918135.0,53.685810915635,46.314189084365,98.49072265625,98.1709671173619,5991.0
Moldova,2002,570.799866188293,2911385.0,53.7278577547431,46.2721422452569,98.6931838989258,99.2572358060736,5793.0
Moldova,2003,682.319095965299,2903198.0,53.7735568024769,46.2264431975231,98.8958587646484,98.628338601067,5971.0
Moldova,2004,897.178494749468,2896023.0,53.8082556295066,46.1917443704934,99.1015625,99.0987004118992,5826.0
Moldova,2005,1034.39197746993,2888985.0,53.7896476243078,46.2103523756922,99.4,98.0,5990.0
Moldova,2006,1183.02481442894,2880967.0,53.7332874983807,46.2667125016194,99.5291519165039,99.3110240177461,6092.0
Moldova,2007,1531.21618590748,2874299.0,53.684274481253,46.315725518747,99.7320251464844,99.5521526933054,5906.0
Moldova,2008,2110.55305353857,2868833.0,53.642633096133,46.357366903867,99.8861389160156,99.7648211703154,6022.0
Moldova,2009,1898.43975710988,2865213.0,53.6083222483346,46.3916777516654,99.9688873291016,99.9097104673784,6198.0
Moldova,2010,2436.79935102421,2862354.0,53.5799235185329,46.420076481467,99.9959030151367,99.9780456261644,6113.0
Moldova,2011,2941.36224066021,2860699.0,53.5538247631749,46.4461752368251,99.9999542236328,99.99750522425,5786.0
Moldova,2012,3044.8084324815,2860324.0,53.5262030645257,46.4737969354743,100.0,100.0,5802.0
Moldova,2013,3321.04397795719,2859558.0,53.4969833410488,46.5030166589512,100.0,100.0,4491.0
Moldova,2014,3289.95758568777,2857815.0,53.5170725300946,46.4829274699054,100.0,100.0,5351.0
Moldova,2015,2749.55137054338,2835978.0,53.5859178306893,46.4140821693107,100.0,100.0,6091.0
Moldova,2016,2847.08794770479,2803186.0,53.6509117009915,46.3490882990085,100.0,100.0,
Moldova,2017,3453.26727720294,2755189.0,53.7129818149252,46.2870181850748,,,
Moldova,2018,4156.44981956646,2707203.0,53.7676934896709,46.2323065103291,,,
Moldova,2019,4405.33418162155,2664224.0,53.8205182740135,46.1794817259865,,,
Moldova,2020,4375.7788930524,2635130.0,53.8783453687705,46.1216546312295,,,
Moldova,2021,5274.60582195352,2595809.0,53.9275522450549,46.0724477549451,,,
Moldova,2022,5744.29618434435,2528654.0,53.9604813709546,46.0395186290454,,,
Moldova,2023,6799.58594644576,2457783.0,53.9751945668015,46.0248054331985,,,
Moldova,2024,7576.19589413326,2402306.0,53.9884545430582,46.0115454569418,,,
Monaco,2000,81789.0206522549,32455.0,51.4466183947004,48.5533816052996,100.0,,
Monaco,2001,82402.7809570189,32447.0,51.4145710059172,48.5854289940828,100.0,,
Monaco,2002,90051.4459877468,32422.0,51.4095367343162,48.5904632656838,100.0,,
Monaco,2003,111110.451312249,32374.0,51.4147155124483,48.5852844875517,100.0,,
Monaco,2004,125160.228087598,32307.0,51.4145103379968,48.5854896620032,100.0,,
Monaco,2005,130538.742587117,32210.0,51.4063955293387,48.5936044706613,100.0,,
Monaco,2006,143083.461107202,32057.0,51.3897120753658,48.6102879246342,100.0,,
Monaco,2007,184558.556593338,31837.0,51.3679052674561,48.6320947325439,100.0,,
Monaco,2008,204263.797114294,31836.0,51.3349667043598,48.6650332956402,100.0,,
Monaco,2009,169150.267344616,32364.0,51.2869635077094,48.7130364922906,100.0,,
Monaco,2010,161853.920622244,33163.0,51.2257636522631,48.7742363477369,100.0,,
Monaco,2011,179363.984221513,33946.0,51.1665586519767,48.8334413480233,100.0,,
Monaco,2012,165444.651378771,34711.0,51.1149524632671,48.8850475367329,100.0,,
Monaco,2013,184940.663804718,35447.0,51.0706124636782,48.9293875363218,100.0,,
Monaco,2014,195693.570738894,36128.0,51.0337955658889,48.9662044341111,100.0,,
Monaco,2015,170437.101188261,36757.0,51.0079712707783,48.9920287292216,100.0,,
Monaco,2016,173604.753555915,37276.0,51.0033265371821,48.9966734628179,100.0,,
Monaco,2017,170663.375247872,37678.0,51.0152082172147,48.9847917827853,,,
Monaco,2018,188298.315668437,38154.0,51.0012056402998,48.9987943597002,,,
Monaco,2019,193746.785647412,38109.0,51.0325644860794,48.9674355139206,,,
Monaco,2020,176891.886538492,38050.0,51.0551628078106,48.9448371921894,,,
Monaco,2021,223823.363960226,38527.0,51.00838373089,48.99161626911,,,
Monaco,2022,226052.001905201,38931.0,51.0120209596219,48.9879790403781,,,
Monaco,2023,256799.788612806,38956.0,51.0499024540507,48.9500975459493,,,
Monaco,2024,288001.433369041,38631.0,51.0755610778908,48.9244389221092,,,
Mongolia,2000,476.02755082717,2388299.0,50.9783796068886,49.0216203931114,98.9773406982422,25.0805499002332,2946.0
Mongolia,2001,524.453483552485,2417751.0,50.8956693707874,49.1043306292126,98.7370452880859,39.697258303835,3017.0
Mongolia,2002,570.249213248399,2449027.0,50.8198354049379,49.1801645950621,98.4942474365234,39.5798687456927,3112.0
Mongolia,2003,643.168068921658,2480374.0,50.7539639266319,49.2460360733681,99.5,77.5,3138.0
Mongolia,2004,794.154552001815,2508412.0,50.6973237695715,49.3026762304285,98.0121154785156,39.3656539644373,3303.0
Mongolia,2005,994.90010913241,2536407.0,50.6485567753908,49.3514432246092,97.9,67.1,3419.0
Mongolia,2006,1329.89179579053,2567168.0,50.6052408815378,49.3947591184622,97.5447235107422,39.2964413195023,3544.0
Mongolia,2007,1627.68787743359,2601850.0,50.5628907738828,49.4371092261172,97.3290023803711,39.3420831009591,3701.0
Mongolia,2008,2127.42678594737,2643201.0,50.5177222800885,49.4822777199115,97.1268081665039,39.463109357937,4001.0
Mongolia,2009,1703.32756790019,2691115.0,50.4702424880699,49.5297575119301,96.9371032714844,39.6727783043495,4039.0
Mongolia,2010,2625.21881402433,2738622.0,50.4283548479272,49.5716451520728,96.0794297352342,16.8007149240393,4313.0
Mongolia,2011,3736.04201455077,2786317.0,50.4364557382555,49.5635442617445,94.1553912679593,17.8583646938077,4536.0
Mongolia,2012,4328.89001905655,2839705.0,50.4790089927987,49.5209910072013,96.4251403808594,40.836204837749,4816.0
Mongolia,2013,4340.14310544449,2899011.0,50.4946210920516,49.5053789079484,97.8,52.0,5020.0
Mongolia,2014,4126.23975800524,2963113.0,50.4752426847847,49.5247573152152,96.1135864257813,42.2361507403509,5376.0
Mongolia,2015,3838.92126989984,3026864.0,50.4247402591949,49.5752597408051,95.9613800048828,43.1368123485782,5513.0
Mongolia,2016,3619.90026383792,3088856.0,50.3489365172646,49.6510634827354,95.8094711303711,44.168604551646,
Mongolia,2017,3645.96708669551,3148917.0,50.252740980117,49.747259019883,,,
Mongolia,2018,4107.64288528468,3208189.0,50.1413641291206,49.8586358708794,,,
Mongolia,2019,4347.54610314873,3267673.0,50.0207140035017,49.9792859964983,,,
Mongolia,2020,4001.25193077703,3327204.0,49.983666511182,50.016333488818,,,
Mongolia,2021,4517.61578018785,3383741.0,50.0270984533221,49.9729015466779,,,
Mongolia,2022,4993.51487463495,3433748.0,50.0668189597506,49.9331810402494,,,
Mongolia,2023,5838.63108083902,3481145.0,50.1079712220489,49.8920287779511,,,
Mongolia,2024,6750.6301157724,3524788.0,50.1426828636701,49.8573171363299,,,
Montenegro,2000,1627.06511911987,604950.0,52.0045916549195,47.9954083450805,99.5843887329102,99.2288127630668,
Montenegro,2001,1909.59870186179,607389.0,52.1031877474408,47.8968122525592,99.5864105224609,99.2593957981182,
Montenegro,2002,2106.6350684523,609828.0,52.1979721222028,47.8020278777972,99.5866928100586,99.2654149271548,
Montenegro,2003,2789.15906483509,612267.0,52.2721640762739,47.7278359237261,99.5870819091797,99.2591713614197,
Montenegro,2004,3380.16512135859,613353.0,52.2638946087829,47.7361053912171,99.5896759033203,99.253343070164,
Montenegro,2005,3674.6179242797,614261.0,52.1934355438285,47.8065644561715,100.0,99.53434225844,2864.0
Montenegro,2006,4418.84951521682,615025.0,52.1304808076091,47.8695191923909,99.6145935058594,99.265652538061,2952.0
Montenegro,2007,5971.84638953467,615875.0,52.0717486240444,47.9282513759556,99.6423263549805,99.3056269234648,2144.0
Montenegro,2008,7359.95118960869,616969.0,52.0138422520522,47.9861577479478,99.6819839477539,99.3784341640182,2828.0
Montenegro,2009,6700.11405052395,618294.0,51.9600340270509,48.0399659729491,99.7333831787109,99.4845773430725,2760.0
Montenegro,2010,6678.63930800758,619428.0,51.9153978559947,48.0846021440053,99.7949600219727,99.6187589412042,4022.0
Montenegro,2011,7265.51668681954,620345.0,51.884499152821,48.115500847179,99.8621215820313,99.763279635676,2656.0
Montenegro,2012,6552.48071710904,621418.0,51.8638128610664,48.1361871389336,99.9246139526367,99.8862612953242,2844.0
Montenegro,2013,7102.77882895852,622587.0,51.8470379957139,48.1529620042861,99.6,99.9,3945.0
Montenegro,2014,7342.17339453427,623744.0,51.833139048681,48.166860951319,99.9922180175781,99.9923445836481,3174.0
Montenegro,2015,6421.00307345999,624651.0,51.823467230444,48.176532769556,99.9990692138672,99.9993237113659,3003.0
Montenegro,2016,6968.01539365317,625353.0,51.8181876433725,48.1818123566275,100.0,100.0,
Montenegro,2017,7674.2813940676,625982.0,51.8197489812341,48.1802510187659,,,
Montenegro,2018,8673.59128084795,626438.0,51.8222002812629,48.1777997187371,,,
Montenegro,2019,8749.02375172644,626753.0,51.8283641262321,48.1716358737679,,,
Montenegro,2020,7538.53635992191,626590.0,51.8525037257334,48.1474962742666,,,
Montenegro,2021,9317.15520065156,625053.0,51.8801026745053,48.1198973254947,,,
Montenegro,2022,10024.5435616209,623591.0,51.8872590490818,48.1127409509183,,,
Montenegro,2023,12259.8775034436,623529.0,51.8794856294126,48.1205143705874,,,
Montenegro,2024,13263.3281277699,623525.0,51.8699910255466,48.1300089744533,,,
Montserrat,2000,,,,,,,12.0
Montserrat,2001,,,,,,,12.0
Montserrat,2002,,,,,,,20.0
Montserrat,2003,,,,,,,21.0
Montserrat,2004,,,,,,,21.0
Montserrat,2005,,,,,,,21.7
Montserrat,2006,,,,,,,21.9
Montserrat,2007,,,,,,,22.6
Montserrat,2008,,,,,,,23.0
Montserrat,2009,,,,,,,23.0
Montserrat,2010,,,,,,,23.0
Montserrat,2011,,,,,,,23.0
Montserrat,2012,,,,,,,23.0
Montserrat,2013,,,,,,,23.0
Montserrat,2014,,,,,,,24.0
Montserrat,2015,,,,,,,24.0
Montserrat,2016,,,,,,,
Morocco,2000,1499.107421875,28423435.0,49.8627769655568,50.1372230344432,98.48,37.1298835819743,12863.0
Morocco,2001,1506.24523925781,28814643.0,49.8339351222896,50.1660648777104,93.3750228881836,47.103924504171,15046.0
Morocco,2002,1596.02062988281,29198142.0,49.8062273962501,50.1937726037499,93.7790679931641,50.8003072895443,15235.0
Morocco,2003,1941.87255859375,29571415.0,49.7839095699712,50.2160904300288,94.1833190917969,54.5308097755953,16578.0
Morocco,2004,2183.55541992188,29953018.0,49.7778687943899,50.2221312056101,94.6,51.3,17705.0
Morocco,2005,2242.98828125,30358144.0,49.7715670628613,50.2284329371387,95.0036926269531,62.020749410117,19290.0
Morocco,2006,2438.12646484375,30771178.0,49.7500046878285,50.2499953121715,99.26,91.77,19864.0
Morocco,2007,2755.5859375,31186468.0,49.725614968646,50.274385031354,95.8586730957031,69.6902517139792,19897.0
Morocco,2008,3183.20043945313,31606767.0,49.6995880660619,50.3004119339381,96.305419921875,73.6944365938138,20560.0
Morocco,2009,3119.58862304688,32030778.0,49.6716095999916,50.3283904000084,96.7646560668945,77.8169985360343,21145.0
Morocco,2010,3067.9853515625,32467016.0,49.6454694094914,50.3545305905086,97.2346115112305,82.0561984675155,23672.0
Morocco,2011,3301.98876953125,32912588.0,49.6238019818983,50.3761980181017,97.713493347168,86.4112263926277,25006.0
Morocco,2012,3164.17724609375,33355241.0,49.6057785941346,50.3942214058654,98.2035293579101,90.8748552861979,27335.0
Morocco,2013,3379.7431640625,33787571.0,49.589474780534,50.4105252194661,98.6907730102539,95.4634082850573,27724.0
Morocco,2014,3435.40698242188,34204780.0,49.5724691110424,50.4275308889576,95.2,84.6,28746.0
Morocco,2015,3146.24780273438,34607588.0,49.5531615783221,50.4468384216779,99.6016082763672,99.5624310805765,30820.0
Morocco,2016,3140.85546875,35023457.0,49.5410832802713,50.4589167197287,100.0,100.0,
Morocco,2017,3296.52661132813,35446392.0,49.5348638022172,50.4651361977828,,,
Morocco,2018,3501.69799804688,35839760.0,49.5217866838893,50.4782133161107,,,
Morocco,2019,3508.09765625,36210898.0,49.505473449056,50.4945265509441,,,
Morocco,2020,3268.0302734375,36584208.0,49.5089028577576,50.4910971422424,,,
Morocco,2021,3785.93627929688,36954442.0,49.5232616419969,50.4767383580031,,,
Morocco,2022,3463.1376953125,37329064.0,49.5365930006551,50.4634069993449,,,
Morocco,2023,3813.72607421875,37712505.0,49.5572383749104,50.4427616250896,,,
Morocco,2024,4153.1943359375,38081173.0,49.5760752957899,50.4239247042101,,,
Mozambique,2000,327.12623979157,18129653.0,51.6940120144605,48.3059879855395,23.5570030212402,,9696.0
Mozambique,2001,304.792138621913,18537729.0,51.7404909738404,48.2595090261596,20.1,0.4,11885.0
Mozambique,2002,313.886661721198,18958338.0,51.7834052752936,48.2165947247064,28.5405254364014,0.512979267856058,12712.0
Mozambique,2003,339.488737800648,19392475.0,51.8192701034809,48.1807298965191,25.0,1.1,10907.0
Mozambique,2004,400.056973161545,19840313.0,51.8483150946258,48.1516849053742,33.5248603820801,1.17048507216784,11714.0
Mozambique,2005,436.773856167384,20304569.0,51.8701381940193,48.1298618059807,36.0243721008301,1.48729617007341,13285.0
Mozambique,2006,457.487647833183,20787087.0,51.884566606182,48.115433393818,38.5325355529785,1.80505326465004,14737.0
Mozambique,2007,507.874923914304,21287635.0,51.8962345981599,48.1037654018401,41.0521659851074,2.13265726415412,16076.0
Mozambique,2008,592.159111184122,21819036.0,51.905647893885,48.094352106115,38.8888888888889,2.15221459762944,15127.0
Mozambique,2009,547.697144193651,22391745.0,51.9102419217439,48.0897580782561,43.1,3.8,16963.0
Mozambique,2010,496.185839392659,22999235.0,51.9095309039627,48.0904690960373,48.6873245239258,3.16715426933746,16666.0
Mozambique,2011,618.17649286789,23649039.0,51.8933243711647,48.1066756288353,54.5,5.4,16830.0
Mozambique,2012,685.685748199513,24337846.0,51.8650273378742,48.1349726621258,53.8250389099121,3.83911469774439,15166.0
Mozambique,2013,686.505672517351,25051611.0,51.8359477959322,48.1640522040678,56.4028244018555,4.15424300773708,14895.0
Mozambique,2014,697.142680444123,25788475.0,51.8054363431727,48.1945636568273,58.9841842651367,4.44935563714144,17744.0
Mozambique,2015,610.563774706589,26547572.0,51.7748458587909,48.2251541412091,68.0,5.0,19913.0
Mozambique,2016,441.489734819071,27337105.0,51.7420389518948,48.2579610481052,64.150764465332,4.95497106197218,
Mozambique,2017,470.93856305196,28166393.0,51.7022874848658,48.2977125151342,,,
Mozambique,2018,517.507260258101,29018644.0,51.6664252127012,48.3335747872988,,,
Mozambique,2019,519.09255091362,29884380.0,51.63929277973,48.36070722027,,,
Mozambique,2020,462.433876479921,30783688.0,51.6093295903986,48.3906704096013,,,
Mozambique,2021,509.907829475551,31707800.0,51.5755445529348,48.4244554470652,,,
Mozambique,2022,578.251663751351,32656246.0,51.5443110025568,48.4556889974432,,,
Mozambique,2023,622.000297682823,33635160.0,51.5171044679765,48.4828955320235,,,
Mozambique,2024,656.776824637306,34631766.0,51.4836118955066,48.5163881044934,,,
Myanmar,2000,196.619580625284,45290841.0,49.9556588052759,50.0443411947241,85.3504028320313,28.882640686669,5118.0
Myanmar,2001,141.525660705722,45771139.0,49.9698379802172,50.0301620197828,85.5644607543945,29.5695530497948,4689.0
Myanmar,2002,146.598390364449,46232653.0,49.9835267947196,50.0164732052804,85.7759094238281,32.1521039521514,5068.0
Myanmar,2003,224.292688912409,46667192.0,49.9966636089868,50.0033363910132,85.9875564575195,30.8678417834998,5425.0
Myanmar,2004,224.508811413327,47068772.0,50.0091568142037,49.9908431857963,86.2022247314453,31.4931918348278,5609.0
Myanmar,2005,252.685193060728,47438365.0,50.0209872321488,49.9790127678512,86.4227294921875,32.1131258860184,6016.0
Myanmar,2006,303.495087119254,47785135.0,50.0323615276516,49.9676384723484,86.6518859863281,32.7352072050113,6164.0
Myanmar,2007,419.375780725042,48125043.0,50.0427916500771,49.9572083499229,86.8925018310547,33.3655848993335,6399.0
Myanmar,2008,658.442487229705,48390793.0,50.0330734402307,49.9669265597693,87.1466445922852,34.0132698430518,6622.0
Myanmar,2009,758.442935789255,48660459.0,50.0236691149995,49.9763308850005,87.4132843017578,34.676208189361,6964.0
Myanmar,2010,1010.53417343401,49024382.0,50.0337780909462,49.9662219090538,89.0,34.3,7543.0
Myanmar,2011,1213.62898703376,49419820.0,50.0446723601988,49.9553276398012,87.9769134521484,36.067221027023,9868.0
Myanmar,2012,1202.6658960055,49837446.0,50.0558355257611,49.9441644742389,88.2703323364258,36.7904081475023,10732.0
Myanmar,2013,1199.09561597055,50262658.0,50.0661733819603,49.9338266180397,88.5691070556641,37.5282151493877,12247.0
Myanmar,2014,1293.00042319714,50681634.0,50.0767062877255,49.9232937122746,85.5,49.0,14157.0
Myanmar,2015,1166.73305547935,51089056.0,50.0879611102613,49.9120388897387,90.8,48.9,15970.0
Myanmar,2016,1229.19713491328,51495696.0,50.099025751589,49.900974248411,89.4800186157227,39.7927429049178,
Myanmar,2017,1272.82241815234,51894938.0,50.1096340091905,49.8903659908095,,,
Myanmar,2018,1298.21310327675,52272247.0,50.1201431038539,49.8798568961461,,,
Myanmar,2019,1425.98954241668,52640713.0,50.1311798316413,49.8688201683587,,,
Myanmar,2020,1490.21683599469,53016522.0,50.1453537473724,49.8546462526276,,,
Myanmar,2021,1242.7213439951,53387102.0,50.1635207694922,49.8364792305078,,,
Myanmar,2022,1158.05005055976,53756787.0,50.1842874243156,49.8157125756844,,,
Myanmar,2023,1233.19666209269,54133798.0,50.2044258968201,49.7955741031799,,,
Myanmar,2024,1359.05001560107,54500091.0,50.2223932066462,49.7776067933538,,,
Namibia,2000,2156.67590512714,1818647.0,51.7615018197594,48.2384981802406,73.2,13.2,1407.0
Namibia,2001,1915.58926594875,1857048.0,51.7564974087907,48.2435025912093,71.5330505371094,19.54033282409,1211.0
Namibia,2002,1772.07565537493,1889970.0,51.7315345050268,48.2684654949732,71.8572845458984,20.1168542827619,1429.0
Namibia,2003,2569.24739317883,1917464.0,51.7032662429471,48.2967337570529,72.1817169189453,20.6312750954628,1421.0
Namibia,2004,3403.15496192955,1942082.0,51.684429390726,48.315570609274,72.5091705322266,21.1380330021776,1379.0
Namibia,2005,3685.77299991587,1966582.0,51.6705897189081,48.3294102810919,72.8424606323242,21.6487769855256,1660.0
Namibia,2006,4017.1834716928,1991888.0,51.6621416465183,48.3378583534817,73.1844024658203,22.169060781297,1606.0
Namibia,2007,4379.04313682732,2018600.0,51.6610026751214,48.3389973248786,77.6,14.6,1576.0
Namibia,2008,4204.78555422749,2047056.0,51.6652206876607,48.3347793123393,73.9047393798828,23.2739054355103,1572.0
Namibia,2009,4302.91374148376,2077394.0,51.6699536390081,48.3300463609919,74.2841567993164,23.8682149778208,1490.0
Namibia,2010,5418.21633365814,2109811.0,51.6725905780186,48.3274094219814,74.6743011474609,24.4837442286118,1305.0
Namibia,2011,5834.7917675794,2146325.0,51.6711588412752,48.3288411587248,75.0733642578125,25.1215379951987,1430.0
Namibia,2012,5942.64680978673,2194654.0,51.6351096801592,48.3648903198408,75.4795684814453,25.7767285344125,1643.0
Namibia,2013,5346.62131149967,2252508.0,51.5708497243294,48.4291502756706,72.2,20.5,1331.0
Namibia,2014,5378.32326241205,2312139.0,51.5095761976248,48.4904238023752,76.306266784668,27.189265725018,1498.0
Namibia,2015,4774.10650865775,2374300.0,51.4531019668955,48.5468980331045,76.7231826782227,27.9422354025557,1536.0
Namibia,2016,4395.68776162376,2439213.0,51.4016611095464,48.5983388904536,77.1404037475586,28.7242268577304,
Namibia,2017,5143.96072323076,2506853.0,51.3538687749142,48.6461312250858,,,
Namibia,2018,5308.60813408705,2577327.0,51.309515633833,48.690484366167,,,
Namibia,2019,4731.9210318831,2650494.0,51.2721779411687,48.7278220588313,,,
Namibia,2020,3878.58982993966,2728762.0,51.2403060435465,48.7596939564535,,,
Namibia,2021,4412.8355693052,2810548.0,51.2052809630008,48.7947190369992,,,
Namibia,2022,4349.79908493314,2889662.0,51.1735974657244,48.8264025342756,,,
